AccountID,Type,BillingState,BillingCountry,Account_Status__c,ARR__c,EmployeesRange__c,Industry__c,SalesTargetAccount__c,SalesTeam__c,SalesTerritoryAE__c,OpenOpportunities__c,NumberofSessions__c,Industry_Score__c,EmployeeRangeScore__c,Engagement_Score__c,IsABM__c,Do_No_Contact__c,AccountSource,label
0012o00002i7N6F,Standard,Baden-W\u00fcrttemberg,Germany,Business,0.0,10.000+,Retail,True,DACH,DACH - Retail,0.0,1.0,50.0,100.0,3.0,False,False,Zoominfo,False
0012o00002i7N6L,Standard,Niedersachsen,Germany,Business,0.0,1001-5000,Insurance,True,DACH,DACH - Insurance <5K,0.0,44.0,100.0,50.0,34.0,False,False,Marketing,False
0012o00002i7N6d,Standard,Baden-W\u00fcrttemberg,Germany,Business,0.0,101-1000,Insurance,True,DACH,DACH - Insurance <5K,0.0,1698.0,100.0,0.0,18.0,False,False,Marketing,False
0012o00002sPXSj,Standard,Jakarta,Indonesia,Business,0.0,10.000+,"Life Sciences, Pharma, & Biotech",False,APAC,RoW - APAC (Prio),0.0,48.0,25.0,100.0,9.0,False,False,HG Insights,False
0012o00002i7N6P,Standard,Hamburg,Germany,Business,0.0,1001-5000,Retail,True,DACH,DACH - Retail,0.0,6.0,50.0,50.0,6.0,False,False,Zoominfo,False
0012o00002i7N6O,Standard,Bayern,Germany,Business,0.0,1001-5000,Software & Technology,True,DACH,DACH - Whitepatch <5K,0.0,73.0,100.0,50.0,6.0,False,False,Marketing,False
0012o00002sPGXY,Standard,NY,United States,Business,0.0,1001-5000,Banking & Financial Services,False,NA - Corporate & LATAM,NA - Northeast Corporate,0.0,46.0,100.0,50.0,3.0,False,False,HG Insights,False
0012o00002i7N6Q,Standard,Vorarlberg,Germany,Business,0.0,1001-5000,Logistics & Transportation,True,DACH,DACH - Logistics,0.0,574.0,75.0,50.0,6.0,False,False,Marketing,False
0012o00002i7RNT,Standard,,Croatia,Business,0.0,Less than 20,Software & Technology,False,EMEA W,RoW - E Europe,0.0,62.0,100.0,0.0,3.0,False,False,,False
0012o00002i7N6a,Standard,Luzern,Switzerland,Business,0.0,1001-5000,Insurance,True,DACH,DACH - Insurance <5K,0.0,191.0,100.0,50.0,22.0,False,False,Unknown,False
0012o00002i7N6c,Standard,,Switzerland,Business,0.0,1001-5000,Insurance,True,DACH,DACH - Insurance <5K,0.0,1421.0,100.0,50.0,28.0,False,False,Zoominfo,False
0012o00002i7N6N,Standard,Nordrhein-Westfalen,Germany,Business,0.0,1001-5000,Retail,True,DACH,DACH - Retail,0.0,41.0,50.0,50.0,6.0,False,False,SDR,False
0012o00002i7RNZ,Partner,,Russia,Partner,0.0,101-1000,Software & Technology,False,EMEA W,RoW - E Europe,0.0,84.0,100.0,0.0,6.0,False,False,,False
0012o00002i7N6b,Standard,Ober\u00f6sterreich,Austria,Business,0.0,1001-5000,Logistics & Transportation,True,DACH,DACH - Logistics,0.0,1.0,75.0,50.0,3.0,False,False,,False
0012o00002i7N6f,Standard,Niedersachsen,Germany,Business,0.0,10.000+,Retail,True,DACH,DACH - Retail,0.0,0.0,50.0,100.0,24.0,False,False,Marketing,False
0012o00002i7N6g,Standard,Hesse,Germany,Business,0.0,10.000+,Insurance,True,DACH,DACH - Insurance 5K+,0.0,220.0,100.0,100.0,9.0,False,False,Zoominfo,False
0012o00002i7N6k,Standard,Bayern,Germany,Business,0.0,101-1000,Insurance,True,DACH,DACH - Insurance <5K,0.0,210.0,100.0,0.0,11.0,False,False,Marketing,False
0012o00002i7RO1,Standard,Gauteng,South Africa,Business,0.0,10.000+,Banking & Financial Services,False,EMEA W,Africa,0.0,9.0,100.0,100.0,3.0,False,False,,False
0012o00002i7N6q,Standard,Upper Austria,Austria,Business,0.0,Less than 20,Insurance,True,DACH,DACH - Insurance <5K,0.0,0.0,100.0,0.0,3.0,False,False,,False
0012o00002i7N6n,Standard,nordrhein-westfalen,Germany,Business,0.0,21-100,Software & Technology,True,DACH,DACH - Whitepatch <5K,0.0,452.0,100.0,0.0,8.0,False,False,Marketing,False
0012o00002i7N6o,Standard,Z\u00dcRICH,Switzerland,Business,0.0,21-100,Retail,True,DACH,DACH - Retail,0.0,21.0,50.0,0.0,3.0,False,False,,False
0012o00002i7RNx,Standard,Hesse,Germany,Business,0.0,1001-5000,Banking & Financial Services,False,DACH,DACH - Banking,1.0,156.0,100.0,50.0,31.0,False,False,Marketing,False
0012o00002i7RNy,Standard,Occitanie,France,Business,0.0,10.000+,Manufacturing,False,EMEA W,"France - Manufacturing, Auto, Logistics",1.0,3.0,50.0,100.0,9.0,False,False,Marketing,False
0012o00002i7N6l,Standard,Baden-W\u00fcrttemberg,Germany,Business,0.0,101-1000,Insurance,True,DACH,DACH - Insurance <5K,0.0,15.0,100.0,0.0,9.0,False,False,SDR,False
0012o00002i7N6i,Standard,Baden-W\u00fcrttemberg,Germany,Business,0.0,101-1000,Retail,True,DACH,DACH - Retail,0.0,120.0,50.0,0.0,3.0,False,False,Marketing,False
0012o00002i7N6j,Standard,Nordrhein-Westfalen,Germany,Business,0.0,101-1000,Insurance,True,DACH,DACH - Insurance <5K,0.0,3.0,100.0,0.0,6.0,False,False,,False
0012o00002i7RO5,Partner,Z\u00fcrich,Switzerland,Partner,0.0,1001-5000,Consulting & Business Services,False,DACH,DACH - Whitepatch <5K,0.0,52.0,50.0,50.0,6.0,False,False,Marketing,False
0012o00002i7RNz,Partner,,Slovakia,Partner,0.0,10.000+,"Public Sector, Government, Education",False,EMEA W,RoW - E Europe,0.0,16.0,0.0,100.0,6.0,False,False,,False
0012o00002i7N6h,Standard,Berlin,Germany,Business,0.0,101-1000,Insurance,True,DACH,DACH - Public Sector,1.0,32.0,100.0,0.0,23.0,False,False,Zoominfo,False
0012o00002i7N6p,Standard,Niedersachsen,Germany,Business,0.0,21-100,Insurance,True,DACH,DACH - Insurance <5K,0.0,0.0,100.0,0.0,3.0,False,False,,False
0012o00002i7RNw,Standard,Baden-W\u00fcrttemberg,Germany,Business,0.0,10.000+,Banking & Financial Services,False,DACH,DACH - Automotive,1.0,60.0,100.0,100.0,17.0,False,False,Marketing,False
0012o00002i7RO7,Standard,Ile-de-France,France,Business,0.0,1001-5000,Insurance,False,EMEA W,France - Insurance & Healthcare,0.0,20.0,100.0,50.0,3.0,False,False,Marketing,False
0012o00002i7ROB,Standard,Berlin,Germany,Business,0.0,1001-5000,"Telecommunications, Media & Entertainment",False,DACH,DACH - Telco & Media <5K,0.0,4.0,100.0,50.0,3.0,False,False,Marketing,False
0012o00002i7N6x,Standard,California,United States,Business,0.0,1001-5000,"Telecommunications, Media & Entertainment",False,NA - Corporate & LATAM,NA - West Corporate,0.0,98.0,100.0,50.0,5.0,False,False,Marketing,False
0012o00002i7ROH,Standard,Nuevo Leon,Mexico,Business,0.0,5001-10.000,Banking & Financial Services,False,NA - Corporate & LATAM,RoW - LATAM,0.0,6.0,100.0,0.0,3.0,False,False,,False
0012o00002i7ROI,Standard,Bavaria,Germany,Business,0.0,101-1000,Consulting & Business Services,False,DACH,DACH - Whitepatch <5K,0.0,21.0,50.0,0.0,3.0,False,False,,False
0012o00002i7ROM,Standard,Illinois,United States,Business,0.0,10.000+,Insurance,False,NA - Enterprise,NA - Central Enterprise,0.0,145.0,100.0,100.0,10.0,False,False,Marketing,False
0012o00002i7ROW,Standard,California,United States,Business,357062.0,10.000+,Software & Technology,False,NA - Enterprise,NA - West Enterprise,2.0,2305.0,100.0,100.0,160.0,False,False,Marketing,False
0012o00002i7RP7,Standard,Hamburg,Germany,Business,0.0,5001-10.000,Banking & Financial Services,False,DACH,DACH - Banking,0.0,54.0,100.0,0.0,7.0,False,False,Marketing,False
0012o00002i7ROY,Standard,Karnataka,India,Business,0.0,10.000+,"Telecommunications, Media & Entertainment",False,APAC,RoW - APAC (Other),0.0,1335.0,100.0,100.0,10.0,False,False,Marketing,False
0012o00002i7RP4,Partner,California,United States,Partner,0.0,10.000+,Consulting & Business Services,False,NA - Enterprise,NA - West Enterprise,0.0,1810.0,50.0,100.0,44.0,False,False,Marketing,False
0012o00002i7ROa,Standard,Z\u00fcrich,Switzerland,Business,0.0,101-1000,"Telecommunications, Media & Entertainment",False,DACH,DACH - Telco & Media <5K,0.0,17.0,100.0,0.0,3.0,False,False,,False
0012o00002i7N7A,Standard,British Columbia,Canada,Business,0.0,1001-5000,Banking & Financial Services,False,NA - Corporate & LATAM,NA - Canada - Corporate,0.0,58.0,100.0,50.0,3.0,False,False,Zoominfo,False
0012o00002i7RP3,Standard,,Ukraine,Business,0.0,1001-5000,Banking & Financial Services,False,EMEA W,RoW - E Europe,0.0,1.0,100.0,50.0,3.0,False,False,,False
0012o00002sPPSc,Standard,Ober\u00f6sterreich,Austria,Business,0.0,1001-5000,Manufacturing,False,DACH,DACH - Manufacturing,0.0,77.0,50.0,50.0,3.0,False,False,HG Insights,False
0012o00002i7ROV,Standard,New Jersey,United States,Business,0.0,10.000+,"Telecommunications, Media & Entertainment",False,NA - Enterprise,NA - DC Metro - Enterprise,0.0,744.0,100.0,100.0,10.0,False,False,SDR,False
0012o00002i7RP6,Standard,LONDON,United Kingdom,Business,0.0,10.000+,Banking & Financial Services,True,EMEA N,UKI - Banking,0.0,214.0,100.0,100.0,10.0,False,False,Marketing,False
0012o00002sPPSl,Standard,Z\u00dcRICH,Switzerland,Business,0.0,5001-10.000,Insurance,False,DACH,DACH - Insurance 5K+,0.0,3.0,100.0,0.0,4.0,False,False,HG Insights,False
0012o00002i7RP9,Standard,,Hungary,Business,0.0,10.000+,Banking & Financial Services,False,EMEA W,RoW - E Europe,1.0,58.0,100.0,100.0,6.0,False,False,,False
0012o00002i7fD0,Standard,california,united states,Business,0.0,101-1000,Software & Technology,False,NA - Corporate & LATAM,NA - West Corporate,0.0,0.0,100.0,0.0,3.0,False,False,Marketing,False
0012o00002i7RPA,Standard,Sofia City Province,Bulgaria,Business,0.0,5001-10.000,"Telecommunications, Media & Entertainment",False,EMEA W,RoW - E Europe,0.0,196.0,100.0,0.0,3.0,False,False,,False
0012o00002i7dTa,Standard,ciudad de mexico,mexico,Business,0.0,Less than 20,Consulting & Business Services,False,NA - Corporate & LATAM,RoW - LATAM,0.0,17.0,50.0,0.0,3.0,False,False,,False
0012o00002jSHyl,Standard,,united kingdom,Business,0.0,Less than 20,,False,EMEA N,UKI - Software & Technology,0.0,44.0,0.0,0.0,3.0,False,False,Marketing,False
0012o00002jSGgZ,Standard,,armenia,Business,0.0,101-1000,Software & Technology,False,EMEA W,RoW - E Europe,0.0,4.0,100.0,0.0,4.0,False,False,Marketing,False
0012o00002jSIVc,Standard,noord-holland,netherlands,Business,0.0,21-100,Other,False,EMEA W,Benelux - Public & Non Profit,0.0,0.0,0.0,0.0,3.0,False,False,Marketing,False
0012o00002i7N7Q,Standard,Wisconsin,United States,Business,0.0,1001-5000,"Life Sciences, Pharma, & Biotech",False,NA - Corporate & LATAM,NA - Central Corporate,0.0,117.0,25.0,50.0,7.0,False,False,Zoominfo,False
0012o00002jSGLv,Standard,barcelona,spain,Business,0.0,Less than 20,Banking & Financial Services,False,EMEA W,Mediterranean,0.0,1.0,100.0,0.0,3.0,False,False,Marketing,False
0012o00002jSK83,Standard,Florida,united states,Business,0.0,1001-5000,Other,False,NA - Corporate & LATAM,NA - Southeast - Corporate,0.0,15.0,0.0,50.0,6.0,False,False,Marketing,False
0012o00002jSNGk,Standard,uusimaa,finland,Business,0.0,1001-5000,"Public Sector, Government, Education",False,EMEA N,RoW - Nordics,0.0,1.0,0.0,50.0,3.0,False,False,Marketing,False
0012o00002jSMzZ,Standard,maharashtra,india,Business,0.0,101-1000,Software & Technology,False,APAC,RoW - APAC (Other),0.0,16.0,100.0,0.0,3.0,False,False,Marketing,False
0012o00002i7N7m,Standard,California,United States,Business,0.0,1001-5000,Software & Technology,False,NA - Corporate & LATAM,NA - West Corporate,0.0,9.0,100.0,50.0,5.0,False,False,Marketing,False
0012o00002i7N7t,Standard,Minnesota,United States,Business,0.0,1001-5000,Banking & Financial Services,False,NA - Corporate & LATAM,NA - Central Corporate,0.0,34.0,100.0,50.0,4.0,False,False,Zoominfo,False
0012o00002jSNPc,Standard,Amsterdam,Netherlands,Business,38950.0,21-100,Retail,False,EMEA W,Benelux - Telco & Retail,0.0,383.0,50.0,0.0,18.0,False,False,Marketing,False
0012o00002sPGZg,Standard,West Virginia,United States,Business,0.0,5001-10.000,"Life Sciences, Pharma, & Biotech",False,NA - Corporate & LATAM,NA - Southeast - Corporate,0.0,1.0,25.0,0.0,6.0,False,False,HG Insights,False
0012o00002jSPWH,Standard,wisconsin,united states,Business,0.0,101-1000,Consulting & Business Services,False,NA - Corporate & LATAM,NA - Central Corporate,0.0,8.0,50.0,0.0,3.0,False,False,Marketing,False
0012o00002i7N81,Standard,California,United States,Business,0.0,5001-10.000,Software & Technology,False,NA - Corporate & LATAM,NA - West Corporate,0.0,16.0,100.0,0.0,3.0,False,False,Marketing,False
0012o00002i7N89,Standard,California,United States,Business,0.0,5001-10.000,"Telecommunications, Media & Entertainment",False,NA - Corporate & LATAM,NA - West Corporate,0.0,148.0,100.0,0.0,4.0,False,False,Marketing,False
0012o00002jSPss,Standard,Utah,United States,Business,40861.6046135168,1001-5000,Software & Technology,False,NA - Corporate & LATAM,NA - West Corporate,1.0,119.0,100.0,50.0,14.0,False,False,AE,False
0012o00002jSSpT,Standard,hong kong,Hong Kong,Business,0.0,10.000+,Banking & Financial Services,False,APAC,RoW - APAC (Prio),0.0,37.0,100.0,100.0,3.0,False,False,Marketing,False
0012o00002sPPWv,Standard,Mecklenburg-Vorpommern,Germany,Business,0.0,1001-5000,Manufacturing,False,DACH,DACH - Manufacturing,0.0,10.0,50.0,50.0,3.0,False,False,HG Insights,False
0012o00002jSVZQ,Standard,victoria,australia,Business,0.0,10.000+,Retail,False,APAC,RoW - APAC (Prio),0.0,6.0,50.0,100.0,6.0,False,False,Marketing,False
0012o00002i7N8W,Standard,\u00cele-de-France,France,Business,25000.0,10.000+,Insurance,True,EMEA W,France - Insurance & Healthcare,0.0,33.0,100.0,100.0,3.0,True,False,Marketing,False
0012o00002sPXV6,Standard,Jakarta,Indonesia,Business,0.0,10.000+,Banking & Financial Services,False,APAC,RoW - APAC (Prio),0.0,26.0,100.0,100.0,4.0,False,False,HG Insights,False
0012o00002sPTLc,Standard,OOST-VLAANDEREN,Belgium,Business,0.0,1001-5000,Retail,False,EMEA W,Benelux - Telco & Retail,0.0,51.0,50.0,50.0,3.0,False,False,HG Insights,False
0012o00002jSXYT,Standard,England,united kingdom,Business,0.0,21-100,,False,EMEA N,UKI - Software & Technology,0.0,4.0,0.0,0.0,3.0,False,False,Marketing,False
0012o00002jSYoh,Standard,LONDON,United Kingdom,Business,0.0,5001-10.000,Insurance,False,EMEA N,UKI - Insurance & Healthcare,0.0,120.0,100.0,0.0,14.0,False,False,SDR,False
0012o00002jSbB4,Standard,Maryland,United States,Business,0.0,10.000+,Insurance,False,NA - Enterprise,NA - DC Metro - Enterprise,0.0,31.0,100.0,100.0,3.0,False,False,Zoominfo,False
0012o00002jTR8k,Partner,Delhi,India,Partner,0.0,10.000+,Consulting & Business Services,False,APAC,RoW - APAC (Other),0.0,40.0,50.0,100.0,4.0,False,False,Marketing,False
0012o00002jTh0x,Standard,bayern,germany,Business,0.0,101-1000,Banking & Financial Services,False,DACH,DACH - Banking,0.0,5.0,100.0,0.0,4.0,False,False,Marketing,False
0012o00002jTnDf,Standard,napoli,italy,Business,0.0,10.000+,"Telecommunications, Media & Entertainment",False,EMEA W,Mediterranean,0.0,5.0,100.0,100.0,3.0,False,False,Marketing,False
0012o00002jTsr1,Standard,Virginia,United States,Business,0.0,10.000+,"Public Sector, Government, Education",False,NA - Enterprise,NA - DC Metro - Enterprise,0.0,11.0,0.0,100.0,3.0,False,False,Zoominfo,False
0012o00002jTt5h,Standard,Texas,United States,Business,0.0,101-1000,"Telecommunications, Media & Entertainment",False,NA - Corporate & LATAM,NA - South - Corporate,0.0,29.0,100.0,0.0,3.0,False,False,Marketing,False
0012o00002jTi4b,Standard,Bayern,Germany,Business,0.0,10.000+,Automotive,False,DACH,DACH - Automotive,1.0,73.0,50.0,100.0,33.0,False,False,Marketing,False
0012o00002i7N91,Standard,Comunidad de Madrid,Spain,Business,0.0,10.000+,Insurance,True,EMEA W,Mediterranean,0.0,1.0,100.0,100.0,3.0,False,False,Marketing,False
0012o00002jTmxm,Standard,,Israel,Business,98158.64022662888,101-1000,Software & Technology,False,EMEA W,Middle East,0.0,328.0,100.0,0.0,16.0,False,False,Marketing,False
0012o00002i7N98,Standard,Madrid,Spain,Business,0.0,10.000+,Logistics & Transportation,True,EMEA W,Mediterranean,0.0,1.0,75.0,100.0,0.0,False,False,Zoominfo,False
0012o00002sPXVM,Standard,Singapore,Singapore,Business,0.0,1001-5000,Retail,False,APAC,RoW - APAC (Prio),0.0,0.0,50.0,50.0,3.0,False,False,HG Insights,False
0012o00002i7N9E,Standard,Lombardia,Italy,Business,0.0,10.000+,Banking & Financial Services,True,EMEA W,Mediterranean,0.0,60.0,100.0,100.0,4.0,False,False,Marketing,False
0012o00002i7N94,Standard,\u00cele-de-France,France,Business,0.0,10.000+,Banking & Financial Services,True,EMEA W,France - Banking,0.0,6.0,100.0,100.0,3.0,False,False,Marketing,False
0012o00002i7N9b,Standard,Ile-de-France,France,Business,0.0,1001-5000,"Telecommunications, Media & Entertainment",True,EMEA W,France - Telco,0.0,0.0,100.0,50.0,3.0,False,False,Zoominfo,False
0012o00002sPPYE,Standard,Rheinland-Pfalz,Germany,Business,0.0,1001-5000,Manufacturing,False,DACH,DACH - Manufacturing,0.0,8.0,50.0,50.0,3.0,False,False,HG Insights,False
0012o00002jU22O,Standard,buenos aires,argentina,Business,0.0,21-100,Banking & Financial Services,False,NA - Corporate & LATAM,RoW - LATAM,0.0,1.0,100.0,0.0,3.0,False,False,Marketing,False
0012o00002i7N9Y,Standard,Ile-de-France,France,Business,56700.0,1001-5000,Banking & Financial Services,True,EMEA W,France - Banking,2.0,369.0,100.0,50.0,12.0,False,False,Zoominfo,False
0012o00002i7N9w,Standard,Grand Est,France,Business,0.0,10.000+,"Telecommunications, Media & Entertainment",True,EMEA W,France - Telco,2.0,696.0,100.0,100.0,45.0,True,False,Marketing,False
0012o00002sPL9Z,Standard,CA,United States,Business,0.0,1001-5000,Manufacturing,False,NA - Corporate & LATAM,NA - West Corporate,0.0,24.0,50.0,50.0,10.0,False,False,HG Insights,False
0012o00002i7N9v,Standard,Community of Madrid,Spain,Business,0.0,10.000+,Banking & Financial Services,True,EMEA W,Mediterranean,0.0,110.0,100.0,100.0,7.0,False,False,Marketing,False
0012o00002jU2E3,Standard,budapest,Hungary,Business,0.0,101-1000,Banking & Financial Services,False,EMEA W,RoW - E Europe,0.0,2.0,100.0,0.0,3.0,False,False,SDR,False
0012o00002jU2AA,Standard,,Russia,Business,0.0,10.000+,Banking & Financial Services,False,EMEA W,RoW - E Europe,0.0,0.0,100.0,100.0,3.0,False,False,,False
0012o00002jU2Gm,Standard,,united kingdom,Business,0.0,Less than 20,,False,EMEA N,UKI - Software & Technology,0.0,2.0,0.0,0.0,3.0,False,False,Marketing,False
0012o00002i7NA3,Standard,Texas,United States,Business,0.0,1001-5000,"Life Sciences, Pharma, & Biotech",False,NA - Corporate & LATAM,NA - South - Corporate,0.0,8.0,25.0,50.0,4.0,False,False,SDR,False
0012o00002jU116,Standard,Hamburg,Germany,Business,0.0,10.000+,Retail,False,DACH,DACH - Retail,0.0,10.0,50.0,100.0,4.0,False,False,SDR,False
0012o00002i7NA7,Standard,Texas,United States,Business,0.0,1001-5000,Banking & Financial Services,False,NA - Corporate & LATAM,NA - South - Corporate,0.0,8.0,100.0,50.0,3.0,False,False,Zoominfo,False
0012o00002jU31M,Standard,baki,Azerbaijan,Business,0.0,5001-10.000,Banking & Financial Services,False,EMEA W,Africa,0.0,596.0,100.0,0.0,4.0,False,False,Marketing,False
0012o00002i7NAr,Standard,Brussels Capital,Belgium,Business,0.0,10.000+,Banking & Financial Services,True,EMEA W,Benelux - Banking & Insurance,0.0,58.0,100.0,100.0,3.0,False,False,Marketing,False
0012o00002jU3kD,Standard,antioquia,Colombia,Business,0.0,10.000+,Insurance,True,NA - Corporate & LATAM,RoW - LATAM,0.0,52.0,100.0,100.0,3.0,False,False,Marketing,False
0012o00002jU42N,Standard,dolnoslaskie,poland,Business,0.0,101-1000,Software & Technology,False,EMEA W,RoW - E Europe,0.0,24.0,100.0,0.0,3.0,False,False,Marketing,False
0012o00002i7NAv,Standard,South Holland,Netherlands,Business,0.0,10.000+,"Public Sector, Government, Education",True,EMEA W,Benelux - Public & Non Profit,1.0,60.0,0.0,100.0,7.0,False,False,HG Insights,False
0012o00002jU7bc,Standard,,India,Business,0.0,10.000+,Utilities,False,APAC,RoW - APAC (Other),0.0,1.0,100.0,100.0,3.0,False,False,,False
0012o00002jU9cK,Standard,,Brazil,Business,0.0,101-1000,Banking & Financial Services,False,NA - Corporate & LATAM,RoW - LATAM,0.0,0.0,100.0,0.0,3.0,False,False,,False
0012o00002jUIrM,Standard,niedersachsen,germany,Business,0.0,21-100,"Telecommunications, Media & Entertainment",False,DACH,DACH - Telco & Media <5K,0.0,28.0,100.0,0.0,3.0,False,False,Marketing,False
0012o00002i7NAh,Standard,Texas,United States,Business,0.0,1001-5000,Logistics & Transportation,False,NA - Corporate & LATAM,NA - South - Corporate,0.0,6.0,75.0,50.0,9.0,False,False,Zoominfo,False
0012o00002jUJum,Standard,,norway,Business,0.0,101-1000,Consulting & Business Services,False,EMEA N,RoW - Nordics,0.0,109.0,50.0,0.0,3.0,False,False,Marketing,False
0012o00002i7NAt,Standard,Maharashtra,India,Business,0.0,10.000+,Manufacturing,True,APAC,RoW - APAC (Other),0.0,10.0,50.0,100.0,3.0,False,False,,False
0012o00002jURa6,Standard,Zurich,Switzerland,Business,0.0,21-100,Insurance,False,DACH,DACH - Insurance <5K,0.0,26.0,100.0,0.0,3.0,False,False,Marketing,False
0012o00002i7NAi,Standard,Oklahoma,United States,Business,0.0,101-1000,Insurance,False,NA - Corporate & LATAM,NA - South - Corporate,1.0,77.0,100.0,0.0,7.0,False,False,,False
0012o00002jU7nS,Standard,ile-de-france,france,Business,0.0,5001-10.000,Consulting & Business Services,False,EMEA W,France - Software & Consulting,0.0,16.0,50.0,0.0,6.0,False,False,Marketing,False
